,Unnamed: 0,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
6008,0.0,广东省,1159,167,1,东莞,2,0,0,60,3,0,2020-02-10
6009,0.0,广东省,1159,167,1,中山,5,0,0,56,14,0,2020-02-10
6010,0.0,广东省,1159,167,1,惠州,4,3,0,52,4,0,2020-02-10
6011,0.0,广东省,1159,167,1,汕头,0,1,0,25,6,0,2020-02-10
6012,0.0,广东省,1159,167,1,湛江,0,1,0,21,7,0,2020-02-10
6013,0.0,广东省,1159,167,1,江门,1,3,0,20,4,0,2020-02-10
6014,0.0,广东省,1159,167,1,肇庆,1,1,0,15,4,1,2020-02-10
6015,0.0,广东省,1159,167,1,阳江,0,0,0,13,1,0,2020-02-10
6016,0.0,广东省,1159,167,1,梅州,0,0,0,13,4,0,2020-02-10
6017,0.0,广东省,1159,167,1,清远,0,2,0,10,5,0,2020-02-10
6018,0.0,广东省,1159,167,1,茂名,0,0,0,10,1,0,2020-02-10
6019,0.0,广东省,1159,167,1,揭阳,0,0,0,7,1,0,2020-02-10
6020,0.0,广东省,1159,167,1,韶关,0,1,0,6,3,0,2020-02-10
6021,0.0,广东省,1159,167,1,汕尾,0,0,0,5,1,0,2020-02-10
6022,0.0,广东省,1159,167,1,潮州,0,0,0,5,0,0,2020-02-10
6023,0.0,广东省,1159,167,1,河源,0,1,0,3,1,0,2020-02-10
6024,0.0,广东省,1159,167,1,待明确地区,0,1,0,0,1,0,2020-02-10
6025,0.0,天津市,95,8,1,宝坻区,4,0,0,35,0,1,2020-02-10
6026,0.0,天津市,95,8,1,河东区,1,0,0,11,1,0,2020-02-10
6027,0.0,天津市,95,8,1,河北区,0,0,0,10,1,0,2020-02-10
6028,0.0,天津市,95,8,1,和平区,0,0,0,6,1,0,2020-02-10
6029,0.0,天津市,95,8,1,外地来津人员,0,0,0,6,0,0,2020-02-10
6030,0.0,天津市,95,8,1,河西区,0,0,0,4,0,0,2020-02-10
6031,0.0,天津市,95,8,1,西青区,0,0,0,4,0,0,2020-02-10
6032,0.0,天津市,95,8,1,宁河区,0,0,0,4,0,0,2020-02-10
6033,0.0,天津市,95,8,1,东丽区,0,0,0,4,0,0,2020-02-10
6034,0.0,天津市,95,8,1,滨海新区,0,0,0,3,0,0,2020-02-10
6035,0.0,天津市,95,8,1,南开区,0,0,0,3,0,0,2020-02-10
6036,0.0,天津市,95,8,1,红桥区,0,0,0,2,1,0,2020-02-10
6037,0.0,天津市,95,8,1,津南区,0,4,0,1,4,0,2020-02-10
6038,0.0,天津市,95,8,1,北辰区,0,0,0,1,0,0,2020-02-10
6039,0.0,天津市,95,8,1,武清区,0,0,0,1,0,0,2020-02-10
6040,0.0,宁夏回族自治区,49,13,0,银川,0,0,0,28,5,0,2020-02-10
6041,0.0,宁夏回族自治区,49,13,0,吴忠,3,0,0,13,4,0,2020-02-10
6042,0.0,宁夏回族自治区,49,13,0,中卫,0,0,0,3,2,0,2020-02-10
6043,0.0,宁夏回族自治区,49,13,0,固原,1,0,0,3,2,0,2020-02-10
6044,0.0,宁夏回族自治区,49,13,0,宁东,0,0,0,1,0,0,2020-02-10
6045,0.0,宁夏回族自治区,49,13,0,石嘴山,0,0,0,1,0,0,2020-02-10
6046,0.0,云南省,149,19,0,昆明,3,0,0,45,6,0,2020-02-10
6047,0.0,云南省,149,19,0,西双版纳,0,0,0,15,2,0,2020-02-10
6048,0.0,云南省,149,19,0,玉溪,0,0,0,14,2,0,2020-02-10
6049,0.0,云南省,149,19,0,大理,2,0,0,13,2,0,2020-02-10
6050,0.0,云南省,149,19,0,昭通,0,0,0,12,1,0,2020-02-10
6051,0.0,云南省,149,19,0,曲靖,1,0,0,12,1,0,2020-02-10
6052,0.0,云南省,149,19,0,保山,0,0,0,9,0,0,2020-02-10
6053,0.0,云南省,149,19,0,丽江,0,1,0,7,2,0,2020-02-10
6054,0.0,云南省,149,19,0,红河,1,0,0,6,2,0,2020-02-10
6055,0.0,云南省,149,19,0,德宏,0,0,0,5,0,0,2020-02-10
6056,0.0,云南省,149,19,0,普洱,0,0,0,4,0,0,2020-02-10
6057,0.0,云南省,149,19,0,楚雄,0,0,0,4,0,0,2020-02-10
6058,0.0,云南省,149,19,0,文山,1,0,0,2,0,0,2020-02-10
6059,0.0,云南省,149,19,0,临沧,0,0,0,1,0,0,2020-02-10
6060,0.0,云南省,149,19,0,待明确地区,0,0,0,0,1,0,2020-02-10
6061,0.0,黑龙江省,331,30,7,哈尔滨,14,6,0,128,15,0,2020-02-10
6062,0.0,黑龙江省,331,30,7,双鸭山,0,0,0,38,1,2,2020-02-10
6063,0.0,黑龙江省,331,30,7,绥化,2,5,0,37,6,3,2020-02-10
6064,0.0,黑龙江省,331,30,7,鸡西,0,1,0,34,1,0,2020-02-10
6065,0.0,黑龙江省,331,30,7,齐齐哈尔,3,0,1,30,0,1,2020-02-10
6066,0.0,黑龙江省,331,30,7,佳木斯,1,4,0,14,5,0,2020-02-10
6067,0.0,黑龙江省,331,30,7,七台河,1,0,0,14,0,0,2020-02-10
6068,0.0,黑龙江省,331,30,7,大庆,0,0,0,13,0,1,2020-02-10
6069,0.0,黑龙江省,331,30,7,牡丹江,0,0,0,12,1,0,2020-02-10
6070,0.0,黑龙江省,331,30,7,鹤岗,1,0,0,5,1,0,2020-02-10
6071,0.0,黑龙江省,331,30,7,黑河,2,0,0,4,0,0,2020-02-10
6072,0.0,黑龙江省,331,30,7,大兴安岭,0,0,0,2,0,0,2020-02-10
6073,0.0,河北省,218,41,2,沧州,0,2,0,28,10,1,2020-02-10
6074,0.0,河北省,218,41,2,唐山,1,0,0,28,2,0,2020-02-10
6075,0.0,河北省,218,41,2,邯郸,0,1,0,27,3,0,2020-02-10
6076,0.0,河北省,218,41,2,保定,5,1,0,26,9,0,2020-02-10
6077,0.0,河北省,218,41,2,石家庄,1,0,0,25,3,0,2020-02-10
6078,0.0,河北省,218,41,2,廊坊,2,1,0,24,5,0,2020-02-10
6079,0.0,河北省,218,41,2,邢台,0,0,0,21,4,1,2020-02-10
6080,0.0,河北省,218,41,2,张家口,3,0,0,17,2,0,2020-02-10
6081,0.0,河北省,218,41,2,衡水,0,2,0,8,2,0,2020-02-10
6082,0.0,河北省,218,41,2,承德,0,0,0,7,1,0,2020-02-10
6083,0.0,河北省,218,41,2,秦皇岛,0,0,0,7,0,0,2020-02-10
6084,0.0,浙江省,1092,242,0,温州,16,21,0,464,99,0,2020-02-10
6085,0.0,浙江省,1092,242,0,杭州,-10,0,0,155,41,0,2020-02-10
6086,0.0,浙江省,1092,242,0,宁波,3,3,0,149,18,0,2020-02-10
6087,0.0,浙江省,1092,242,0,台州,3,8,0,141,35,0,2020-02-10
6088,0.0,浙江省,1092,242,0,金华,0,1,0,53,16,0,2020-02-10
6089,0.0,浙江省,1092,242,0,绍兴,3,2,0,41,10,0,2020-02-10
6090,0.0,浙江省,1092,242,0,嘉兴,2,2,0,40,5,0,2020-02-10
6091,0.0,浙江省,1092,242,0,丽水,0,0,0,17,5,0,2020-02-10
6092,0.0,浙江省,1092,242,0,衢州,0,2,0,15,5,0,2020-02-10
6093,0.0,浙江省,1092,242,0,湖州,0,2,0,10,3,0,2020-02-10
6094,0.0,浙江省,1092,242,0,舟山,0,0,0,7,5,0,2020-02-10
6095,0.0,安徽省,830,88,3,合肥,11,4,0,147,15,0,2020-02-10
6096,0.0,安徽省,830,88,3,蚌埠,11,1,2,126,2,3,2020-02-10
6097,0.0,安徽省,830,88,3,阜阳,7,0,0,125,13,0,2020-02-10
6098,0.0,安徽省,830,88,3,亳州,5,2,0,92,7,0,2020-02-10
6099,0.0,安徽省,830,88,3,安庆,3,3,0,78,15,0,2020-02-10
6100,0.0,安徽省,830,88,3,六安,3,1,0,57,3,0,2020-02-10
6101,0.0,安徽省,830,88,3,马鞍山,0,0,0,31,2,0,2020-02-10
6102,0.0,安徽省,830,88,3,宿州,3,1,0,31,3,0,2020-02-10
6103,0.0,安徽省,830,88,3,芜湖,1,0,0,30,3,0,2020-02-10
6104,0.0,安徽省,830,88,3,铜陵,1,0,0,25,7,0,2020-02-10
6105,0.0,安徽省,830,88,3,淮北,0,1,0,23,5,0,2020-02-10
6106,0.0,安徽省,830,88,3,淮南,1,0,0,23,4,0,2020-02-10
6107,0.0,安徽省,830,88,3,池州,3,2,0,15,3,0,2020-02-10
6108,0.0,安徽省,830,88,3,滁州,1,1,0,12,3,0,2020-02-10
6109,0.0,安徽省,830,88,3,黄山,0,0,0,9,1,0,2020-02-10
6110,0.0,安徽省,830,88,3,宣城,1,0,0,6,2,0,2020-02-10
6111,0.0,江苏省,492,81,0,南京,7,0,0,78,22,0,2020-02-10
6112,0.0,江苏省,492,81,0,苏州,2,2,0,77,13,0,2020-02-10
6113,0.0,江苏省,492,81,0,徐州,4,0,0,60,8,0,2020-02-10
6114,0.0,江苏省,492,81,0,淮安,2,0,0,46,5,0,2020-02-10
6115,0.0,江苏省,492,81,0,无锡,3,0,0,41,3,0,2020-02-10
6116,0.0,江苏省,492,81,0,连云港,3,0,0,35,4,0,2020-02-10
6117,0.0,江苏省,492,81,0,南通,1,3,0,33,5,0,2020-02-10
6118,0.0,江苏省,492,81,0,常州,0,0,0,31,6,0,2020-02-10
6119,0.0,江苏省,492,81,0,泰州,1,1,0,31,5,0,2020-02-10
6120,0.0,江苏省,492,81,0,扬州,0,1,0,18,3,0,2020-02-10
6121,0.0,江苏省,492,81,0,盐城,1,0,0,18,3,0,2020-02-10
6122,0.0,江苏省,492,81,0,镇江,0,0,0,12,1,0,2020-02-10
6123,0.0,江苏省,492,81,0,宿迁,0,3,0,12,3,0,2020-02-10
6124,0.0,上海市,299,48,1,外地来沪人员,0,0,0,97,21,1,2020-02-10
6125,0.0,上海市,299,48,1,浦东新区,0,0,0,56,9,0,2020-02-10
6126,0.0,上海市,299,48,1,宝山区,1,0,0,18,0,0,2020-02-10
6127,0.0,上海市,299,48,1,闵行区,3,0,0,17,2,0,2020-02-10
6128,0.0,上海市,299,48,1,静安区,0,0,0,16,3,0,2020-02-10
6129,0.0,上海市,299,48,1,徐汇区,0,0,0,16,1,0,2020-02-10
6130,0.0,上海市,299,48,1,松江区,0,0,0,14,0,0,2020-02-10
6131,0.0,上海市,299,48,1,长宁区,0,0,0,11,2,0,2020-02-10
6132,0.0,上海市,299,48,1,奉贤区,0,0,0,9,1,0,2020-02-10
6133,0.0,上海市,299,48,1,普陀区,0,0,0,8,0,0,2020-02-10
6134,0.0,上海市,299,48,1,嘉定区,1,0,0,8,1,0,2020-02-10
6135,0.0,上海市,299,48,1,虹口区,0,0,0,7,1,0,2020-02-10
6136,0.0,上海市,299,48,1,杨浦区,0,0,0,7,0,0,2020-02-10
6137,0.0,上海市,299,48,1,青浦区,0,0,0,5,2,0,2020-02-10
6138,0.0,上海市,299,48,1,黄浦区,0,0,0,5,1,0,2020-02-10
6139,0.0,上海市,299,48,1,金山区,1,0,0,3,0,0,2020-02-10
6140,0.0,上海市,299,48,1,崇明区,0,0,0,2,0,0,2020-02-10
6141,0.0,上海市,299,48,1,待明确地区,0,4,0,0,4,0,2020-02-10
6142,0.0,湖北省,29631,1854,871,武汉,1920,168,73,16902,1046,681,2020-02-10
6143,0.0,湖北省,29631,1854,871,孝感,105,28,4,2541,81,33,2020-02-10
6144,0.0,湖北省,29631,1854,871,黄冈,111,78,2,2252,215,45,2020-02-10
6145,0.0,湖北省,29631,1854,871,随州,65,0,1,1049,23,10,2020-02-10
6146,0.0,湖北省,29631,1854,871,荆州,48,4,2,1045,46,15,2020-02-10
6147,0.0,湖北省,29631,1854,871,襄阳,31,2,2,1019,42,9,2020-02-10
6148,0.0,湖北省,29631,1854,871,黄石,45,6,1,805,67,3,2020-02-10
6149,0.0,湖北省,29631,1854,871,宜昌,38,7,0,749,43,8,2020-02-10
6150,0.0,湖北省,29631,1854,871,鄂州,86,6,3,725,48,24,2020-02-10
6151,0.0,湖北省,29631,1854,871,荆门,-22,15,1,641,63,20,2020-02-10
6152,0.0,湖北省,29631,1854,871,咸宁,14,21,0,507,44,4,2020-02-10
6153,0.0,湖北省,29631,1854,871,十堰,14,6,0,481,46,0,2020-02-10
6154,0.0,湖北省,29631,1854,871,仙桃,37,25,2,416,41,7,2020-02-10
6155,0.0,湖北省,29631,1854,871,天门,20,0,0,217,10,10,2020-02-10
6156,0.0,湖北省,29631,1854,871,恩施州,16,7,0,187,30,0,2020-02-10
6157,0.0,湖北省,29631,1854,871,潜江,3,1,0,85,3,2,2020-02-10
6158,0.0,湖北省,29631,1854,871,神农架林区,0,0,0,10,6,0,2020-02-10
6159,0.0,辽宁省,108,13,0,沈阳,0,1,0,26,6,0,2020-02-10
6160,0.0,辽宁省,108,13,0,大连,0,0,0,16,3,0,2020-02-10
6161,0.0,辽宁省,108,13,0,盘锦,0,0,0,11,0,0,2020-02-10
6162,0.0,辽宁省,108,13,0,锦州,0,0,0,11,1,0,2020-02-10
6163,0.0,辽宁省,108,13,0,葫芦岛,0,0,0,9,0,0,2020-02-10
6164,0.0,辽宁省,108,13,0,阜新,1,0,0,8,0,0,2020-02-10
6165,0.0,辽宁省,108,13,0,丹东,0,0,0,7,3,0,2020-02-10
6166,0.0,辽宁省,108,13,0,朝阳,0,0,0,6,0,0,2020-02-10
6167,0.0,辽宁省,108,13,0,铁岭,0,0,0,4,0,0,2020-02-10
6168,0.0,辽宁省,108,13,0,本溪,0,0,0,3,0,0,2020-02-10
6169,0.0,辽宁省,108,13,0,辽阳,0,0,0,3,0,0,2020-02-10
6170,0.0,辽宁省,108,13,0,鞍山,0,0,0,3,0,0,2020-02-10
6171,0.0,辽宁省,108,13,0,营口,0,0,0,1,0,0,2020-02-10
6172,0.0,陕西省,213,30,0,西安,2,0,0,98,10,0,2020-02-10
6173,0.0,陕西省,213,30,0,安康,1,0,0,22,5,0,2020-02-10
6174,0.0,陕西省,213,30,0,汉中,0,0,0,21,0,0,2020-02-10
6175,0.0,陕西省,213,30,0,咸阳,1,2,0,17,4,0,2020-02-10
6176,0.0,陕西省,213,30,0,渭南,1,0,0,14,0,0,2020-02-10
6177,0.0,陕西省,213,30,0,宝鸡,0,0,0,13,2,0,2020-02-10
6178,0.0,陕西省,213,30,0,延安,0,1,0,8,2,0,2020-02-10
6179,0.0,陕西省,213,30,0,铜川,0,0,0,8,4,0,2020-02-10
6180,0.0,陕西省,213,30,0,商洛,0,0,0,7,1,0,2020-02-10
6181,0.0,陕西省,213,30,0,榆林,0,1,0,3,1,0,2020-02-10
6182,0.0,陕西省,213,30,0,韩城,0,0,0,1,0,0,2020-02-10
6183,0.0,陕西省,213,30,0,杨凌,0,0,0,1,0,0,2020-02-10
6184,0.0,陕西省,213,30,0,待明确地区,0,1,0,0,1,0,2020-02-10
6185,0.0,江西省,771,105,1,南昌,10,11,0,189,38,0,2020-02-10
6186,0.0,江西省,771,105,1,新余,5,5,0,105,18,0,2020-02-10
6187,0.0,江西省,771,105,1,上饶,5,5,0,103,12,0,2020-02-10
6188,0.0,江西省,771,105,1,九江,1,0,0,101,7,0,2020-02-10
6189,0.0,江西省,771,105,1,宜春,3,4,0,77,10,0,2020-02-10
6190,0.0,江西省,771,105,1,赣州,2,4,1,71,6,1,2020-02-10
6191,0.0,江西省,771,105,1,抚州,1,2,0,64,9,0,2020-02-10
6192,0.0,江西省,771,105,1,萍乡,1,0,0,25,1,0,2020-02-10
6193,0.0,江西省,771,105,1,吉安,1,1,0,18,2,0,2020-02-10
6194,0.0,江西省,771,105,1,鹰潭,1,0,0,12,1,0,2020-02-10
6195,0.0,江西省,771,105,1,景德镇,0,0,0,5,1,0,2020-02-10
6196,0.0,江西省,771,105,1,赣江新区,1,0,0,1,0,0,2020-02-10
6197,0.0,北京市,337,44,2,朝阳区,1,0,0,56,0,0,2020-02-10
6198,0.0,北京市,337,44,2,海淀区,2,0,0,54,0,0,2020-02-10
6199,0.0,北京市,337,44,2,西城区,1,0,0,39,0,0,2020-02-10
6200,0.0,北京市,337,44,2,大兴区,1,0,0,36,2,0,2020-02-10
6201,0.0,北京市,337,44,2,丰台区,3,0,0,30,3,0,2020-02-10
6202,0.0,北京市,337,44,2,外地来京人员,1,0,0,25,2,0,2020-02-10
6203,0.0,北京市,337,44,2,昌平区,1,0,0,18,0,0,2020-02-10
6204,0.0,北京市,337,44,2,通州区,0,0,0,16,1,0,2020-02-10
6205,0.0,北京市,337,44,2,房山区,0,0,0,14,0,0,2020-02-10
6206,0.0,北京市,337,44,2,石景山区,0,0,0,13,0,0,2020-02-10
6207,0.0,北京市,337,44,2,顺义区,0,0,0,10,0,0,2020-02-10
6208,0.0,北京市,337,44,2,东城区,0,0,0,9,0,0,2020-02-10
6209,0.0,北京市,337,44,2,怀柔区,0,0,0,7,0,0,2020-02-10
6210,0.0,北京市,337,44,2,密云区,1,0,0,6,0,0,2020-02-10
6211,0.0,北京市,337,44,2,门头沟区,0,0,0,3,0,0,2020-02-10
6212,0.0,北京市,337,44,2,延庆区,0,0,0,1,0,0,2020-02-10
6213,0.0,北京市,337,44,2,待明确地区,0,7,0,0,36,2,2020-02-10
6214,0.0,四川省,405,80,1,成都,3,4,0,123,39,1,2020-02-10
6215,0.0,四川省,405,80,1,南充,1,2,0,33,4,0,2020-02-10
6216,0.0,四川省,405,80,1,广安,0,0,0,28,3,0,2020-02-10
6217,0.0,四川省,405,80,1,达州,3,0,0,28,5,0,2020-02-10
6218,0.0,四川省,405,80,1,甘孜州,6,2,0,23,2,0,2020-02-10
6219,0.0,四川省,405,80,1,巴中,1,0,0,22,1,0,2020-02-10
6220,0.0,四川省,405,80,1,绵阳,1,0,0,21,4,0,2020-02-10
6221,0.0,四川省,405,80,1,泸州,1,0,0,17,2,0,2020-02-10
6222,0.0,四川省,405,80,1,内江,0,0,0,17,2,0,2020-02-10
6223,0.0,四川省,405,80,1,德阳,0,0,0,16,0,0,2020-02-10
6224,0.0,四川省,405,80,1,攀枝花,0,0,0,13,5,0,2020-02-10
6225,0.0,四川省,405,80,1,遂宁,2,0,0,10,2,0,2020-02-10
6226,0.0,四川省,405,80,1,凉山州,1,0,0,10,1,0,2020-02-10
6227,0.0,四川省,405,80,1,自贡,0,0,0,9,2,0,2020-02-10
6228,0.0,四川省,405,80,1,宜宾,0,0,0,9,3,0,2020-02-10
6229,0.0,四川省,405,80,1,眉山,0,0,0,7,1,0,2020-02-10
6230,0.0,四川省,405,80,1,雅安,0,1,0,6,2,0,2020-02-10
6231,0.0,四川省,405,80,1,广元,0,0,0,6,1,0,2020-02-10
6232,0.0,四川省,405,80,1,乐山,0,0,0,3,0,0,2020-02-10
6233,0.0,四川省,405,80,1,资阳,0,0,0,3,1,0,2020-02-10
6234,0.0,四川省,405,80,1,阿坝州,0,0,0,1,0,0,2020-02-10
6235,0.0,贵州省,109,10,1,贵阳,3,0,0,27,1,0,2020-02-10
6236,0.0,贵州省,109,10,1,毕节,0,0,0,21,0,0,2020-02-10
6237,0.0,贵州省,109,10,1,遵义,4,0,0,19,1,0,2020-02-10
6238,0.0,贵州省,109,10,1,六盘水,0,0,0,10,0,1,2020-02-10
6239,0.0,贵州省,109,10,1,铜仁,1,3,0,8,5,0,2020-02-10
6240,0.0,贵州省,109,10,1,黔南州,1,0,0,8,3,0,2020-02-10
6241,0.0,贵州省,109,10,1,黔东南州,1,0,0,8,0,0,2020-02-10
6242,0.0,贵州省,109,10,1,黔西南州,0,0,0,4,0,0,2020-02-10
6243,0.0,贵州省,109,10,1,安顺,0,0,0,4,0,0,2020-02-10
6244,0.0,河南省,1073,191,6,信阳,15,0,0,220,28,0,2020-02-10
6245,0.0,河南省,1073,191,6,南阳,1,5,0,134,28,2,2020-02-10
6246,0.0,河南省,1073,191,6,郑州,4,3,0,130,36,0,2020-02-10
6247,0.0,河南省,1073,191,6,驻马店,7,11,0,123,25,0,2020-02-10
6248,0.0,河南省,1073,191,6,商丘,1,0,0,83,9,0,2020-02-10
6249,0.0,河南省,1073,191,6,周口,3,5,0,65,16,0,2020-02-10
6250,0.0,河南省,1073,191,6,平顶山,2,0,0,52,12,1,2020-02-10
6251,0.0,河南省,1073,191,6,新乡,2,1,1,46,7,1,2020-02-10
6252,0.0,河南省,1073,191,6,安阳,1,7,0,45,10,0,2020-02-10
6253,0.0,河南省,1073,191,6,许昌,0,0,0,31,2,0,2020-02-10
6254,0.0,河南省,1073,191,6,漯河,0,1,0,30,6,0,2020-02-10
6255,0.0,河南省,1073,191,6,洛阳,2,0,0,27,2,0,2020-02-10
6256,0.0,河南省,1073,191,6,焦作,1,0,0,25,1,1,2020-02-10
6257,0.0,河南省,1073,191,6,开封,0,0,0,24,1,0,2020-02-10
6258,0.0,河南省,1073,191,6,鹤壁,0,3,0,17,3,0,2020-02-10
6259,0.0,河南省,1073,191,6,濮阳,1,1,0,10,1,0,2020-02-10
6260,0.0,河南省,1073,191,6,三门峡,0,0,0,7,3,0,2020-02-10
6261,0.0,河南省,1073,191,6,济源,0,0,0,4,0,0,2020-02-10
6262,0.0,河南省,1073,191,6,待明确地区,0,1,-1,0,1,1,2020-02-10
6263,0.0,福建省,261,39,0,福州,1,1,0,63,12,0,2020-02-10
6264,0.0,福建省,261,39,0,莆田,4,1,0,51,2,0,2020-02-10
6265,0.0,福建省,261,39,0,泉州,0,1,0,42,11,0,2020-02-10
6266,0.0,福建省,261,39,0,厦门,3,1,0,28,3,0,2020-02-10
6267,0.0,福建省,261,39,0,宁德,1,0,0,24,4,0,2020-02-10
6268,0.0,福建省,261,39,0,南平,2,0,0,18,2,0,2020-02-10
6269,0.0,福建省,261,39,0,漳州,0,0,0,16,3,0,2020-02-10
6270,0.0,福建省,261,39,0,三明,0,0,0,13,1,0,2020-02-10
6271,0.0,福建省,261,39,0,龙岩,0,0,0,6,1,0,2020-02-10
6272,0.0,海南省,138,19,3,三亚,2,0,0,43,11,1,2020-02-10
6273,0.0,海南省,138,19,3,海口,5,-1,0,28,4,0,2020-02-10
6274,0.0,海南省,138,19,3,万宁,0,0,0,12,0,0,2020-02-10
6275,0.0,海南省,138,19,3,儋州,0,0,0,11,1,0,2020-02-10
6276,0.0,海南省,138,19,3,澄迈,0,0,0,7,1,1,2020-02-10
6277,0.0,海南省,138,19,3,临高,1,1,0,6,1,0,2020-02-10
6278,0.0,海南省,138,19,3,琼海,0,0,1,6,0,1,2020-02-10
6279,0.0,海南省,138,19,3,昌江,1,0,0,6,0,0,2020-02-10
6280,0.0,海南省,138,19,3,陵水,0,0,0,4,0,0,2020-02-10
6281,0.0,海南省,138,19,3,东方,0,0,0,3,0,0,2020-02-10
6282,0.0,海南省,138,19,3,定安,0,0,0,3,0,0,2020-02-10
6283,0.0,海南省,138,19,3,文昌,0,0,0,3,0,0,2020-02-10
6284,0.0,海南省,138,19,3,保亭,0,0,0,3,0,0,2020-02-10
6285,0.0,海南省,138,19,3,乐东,0,0,0,2,0,0,2020-02-10
6286,0.0,海南省,138,19,3,琼中,0,0,0,1,1,0,2020-02-10
6287,0.0,广西壮族自治区,210,24,1,南宁,2,6,0,37,8,0,2020-02-10
6288,0.0,广西壮族自治区,210,24,1,北海,2,0,0,35,3,0,2020-02-10
6289,0.0,广西壮族自治区,210,24,1,桂林,1,0,0,30,5,0,2020-02-10
6290,0.0,广西壮族自治区,210,24,1,柳州,2,0,0,22,3,0,2020-02-10
6291,0.0,广西壮族自治区,210,24,1,河池,2,0,0,21,0,1,2020-02-10
6292,0.0,广西壮族自治区,210,24,1,防城港,1,0,0,17,1,0,2020-02-10
6293,0.0,广西壮族自治区,210,24,1,来宾,4,0,0,11,0,0,2020-02-10
6294,0.0,广西壮族自治区,210,24,1,玉林,0,0,0,9,1,0,2020-02-10
6295,0.0,广西壮族自治区,210,24,1,钦州,0,0,0,8,0,0,2020-02-10
6296,0.0,广西壮族自治区,210,24,1,贵港,1,0,0,8,0,0,2020-02-10
6297,0.0,广西壮族自治区,210,24,1,梧州,0,0,0,5,3,0,2020-02-10
6298,0.0,广西壮族自治区,210,24,1,贺州,0,0,0,4,0,0,2020-02-10
6299,0.0,广西壮族自治区,210,24,1,百色,0,0,0,3,0,0,2020-02-10
6300,0.0,吉林省,80,13,1,长春,2,0,0,39,6,0,2020-02-10
6301,0.0,吉林省,80,13,1,四平市,0,1,0,12,1,1,2020-02-10
6302,0.0,吉林省,80,13,1,公主岭,0,0,0,6,1,0,2020-02-10
6303,0.0,吉林省,80,13,1,辽源,0,0,0,6,0,0,2020-02-10
6304,0.0,吉林省,80,13,1,吉林市,0,0,0,5,2,0,2020-02-10
6305,0.0,吉林省,80,13,1,延边,0,0,0,5,2,0,2020-02-10
6306,0.0,吉林省,80,13,1,通化,0,0,0,3,0,0,2020-02-10
6307,0.0,吉林省,80,13,1,松原,0,0,0,2,1,0,2020-02-10
6308,0.0,吉林省,80,13,1,梅河口,0,0,0,1,0,0,2020-02-10
6309,0.0,吉林省,80,13,1,白城,0,0,0,1,0,0,2020-02-10
6310,0.0,重庆市,473,66,2,万州区,13,5,0,98,13,1,2020-02-10
6311,0.0,重庆市,473,66,2,江北区,1,0,0,24,1,0,2020-02-10
6312,0.0,重庆市,473,66,2,九龙坡区,1,0,0,20,1,1,2020-02-10
6313,0.0,重庆市,473,66,2,垫江县,1,0,0,20,1,0,2020-02-10
6314,0.0,重庆市,473,66,2,云阳县,0,1,0,20,10,0,2020-02-10
6315,0.0,重庆市,473,66,2,渝中区,0,0,0,20,1,0,2020-02-10
6316,0.0,重庆市,473,66,2,合川区,1,1,0,18,2,0,2020-02-10
6317,0.0,重庆市,473,66,2,开州区,0,1,0,18,6,0,2020-02-10
6318,0.0,重庆市,473,66,2,忠县,0,1,0,18,4,0,2020-02-10
6319,0.0,重庆市,473,66,2,两江新区,0,0,0,16,0,0,2020-02-10
6320,0.0,重庆市,473,66,2,长寿区,0,0,0,15,3,0,2020-02-10
6321,0.0,重庆市,473,66,2,綦江区,0,0,0,15,0,0,2020-02-10
6322,0.0,重庆市,473,66,2,奉节县,0,0,0,14,1,0,2020-02-10
6323,0.0,重庆市,473,66,2,渝北区,1,0,0,13,2,0,2020-02-10
6324,0.0,重庆市,473,66,2,潼南区,0,0,0,13,0,0,2020-02-10
6325,0.0,重庆市,473,66,2,大足区,2,0,0,13,0,0,2020-02-10
6326,0.0,重庆市,473,66,2,巫溪县,0,0,0,12,2,0,2020-02-10
6327,0.0,重庆市,473,66,2,石柱县,0,2,0,12,2,0,2020-02-10
6328,0.0,重庆市,473,66,2,丰都县,0,0,0,9,1,0,2020-02-10
6329,0.0,重庆市,473,66,2,巫山县,1,0,0,9,4,0,2020-02-10
6330,0.0,重庆市,473,66,2,璧山区,0,1,0,8,1,0,2020-02-10
6331,0.0,重庆市,473,66,2,铜梁区,0,0,0,8,0,0,2020-02-10
6332,0.0,重庆市,473,66,2,南岸区,0,0,0,8,0,0,2020-02-10
6333,0.0,重庆市,473,66,2,荣昌区,0,0,0,8,0,0,2020-02-10
6334,0.0,重庆市,473,66,2,大渡口区,0,0,0,7,1,0,2020-02-10
6335,0.0,重庆市,473,66,2,永川区,0,2,0,5,3,0,2020-02-10
6336,0.0,重庆市,473,66,2,巴南区,2,0,0,5,1,0,2020-02-10
6337,0.0,重庆市,473,66,2,江津区,0,0,0,4,1,0,2020-02-10
6338,0.0,重庆市,473,66,2,梁平区,0,0,0,4,1,0,2020-02-10
6339,0.0,重庆市,473,66,2,高新区,0,0,0,4,0,0,2020-02-10
6340,0.0,重庆市,473,66,2,涪陵区,0,0,0,3,0,0,2020-02-10
6341,0.0,重庆市,473,66,2,城口县,0,0,0,2,1,0,2020-02-10
6342,0.0,重庆市,473,66,2,黔江区,0,2,0,2,2,0,2020-02-10
